,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
255,0470235.001,"[[-73.95899299999999, 40.692628], [-73.957681, 40.692779], [-73.955826, 40.692993], [-73.95541, 40.690908], [-73.957272, 40.690694], [-73.958578, 40.690546], [-73.959428, 40.690447999999996], [-73.95984399999999, 40.69253], [-73.95899299999999, 40.692628]]",2145,         80377,2267,483,2145,783,782,275,2145,110,782,622
256,0470235.002,"[[-73.957681, 40.692779], [-73.95899299999999, 40.692628], [-73.95984399999999, 40.69253], [-73.96015799999999, 40.694117], [-73.959311, 40.694215], [-73.95799699999999, 40.694365999999995], [-73.956143, 40.694579], [-73.955826, 40.692993], [-73.957681, 40.692779]]",1783,         61197,1816,217,1783,226,413,91,1783,32,413,368
257,0470241.001,"[[-73.952193, 40.693526], [-73.95217199999999, 40.693419], [-73.95190199999999, 40.692063], [-73.951757, 40.69133], [-73.95541, 40.690908], [-73.955826, 40.692993], [-73.956143, 40.694579], [-73.955197, 40.694688], [-73.954307, 40.694790999999995], [-73.952489, 40.695004], [-73.952193, 40.693526]]",1320,        128808,1363,319,1320,664,546,208,1320,36,546,460
258,0470243.002,"[[-73.95117499999999, 40.6884], [-73.951028, 40.687667], [-73.95088299999999, 40.686932999999996], [-73.954538, 40.686512], [-73.954684, 40.687245], [-73.954829, 40.687977], [-73.95117499999999, 40.6884]]",1322,         51456,1369,956,1322,431,609,102,1322,42,609,492
259,0470243.003,"[[-73.95088299999999, 40.686932999999996], [-73.950737, 40.6862], [-73.95058999999999, 40.685466999999996], [-73.954246, 40.685047], [-73.954393, 40.68578], [-73.954538, 40.686512], [-73.95088299999999, 40.686932999999996]]",1235,         51446,1281,816,1235,430,559,104,1235,40,559,472
260,0470245.002,"[[-73.953662, 40.682114999999996], [-73.95380899999999, 40.682848], [-73.953954, 40.683581], [-73.950299, 40.684000999999995], [-73.950155, 40.683268999999996], [-73.950009, 40.682536999999996], [-73.953662, 40.682114999999996]]",1547,         51403,1584,1172,1547,454,654,123,1547,31,654,535
261,0470245.003,"[[-73.950009, 40.682536999999996], [-73.949861, 40.681804], [-73.953516, 40.681383], [-73.953662, 40.682114999999996], [-73.950009, 40.682536999999996]]",658,         25702,689,495,658,255,336,62,658,26,336,264
262,0470247.002,"[[-73.95528999999999, 40.679202], [-73.95337099999999, 40.680641], [-73.949557, 40.680389999999996], [-73.949585, 40.679635999999995], [-73.949679, 40.678543], [-73.952987, 40.678722], [-73.95528999999999, 40.679202]]",1002,         85531,1036,715,1002,382,439,85,1002,25,439,386
263,0470249.002,"[[-73.950009, 40.682536999999996], [-73.950155, 40.683268999999996], [-73.950299, 40.684000999999995], [-73.947017, 40.68438], [-73.946873, 40.683645999999996], [-73.946727, 40.682914], [-73.950009, 40.682536999999996]]",1244,         46165,1283,1088,1244,340,566,79,1244,34,566,440
264,0470249.004,"[[-73.946749, 40.68024], [-73.949557, 40.680389999999996], [-73.949715, 40.68107], [-73.946437, 40.681449], [-73.946286, 40.680718999999996], [-73.946274, 40.680212999999995], [-73.946749, 40.68024]]",493,         30020,524,403,493,166,232,31,493,28,232,200
265,0470251.002,"[[-73.95088299999999, 40.686932999999996], [-73.951028, 40.687667], [-73.95117499999999, 40.6884], [-73.947893, 40.688776], [-73.94774799999999, 40.688044], [-73.947602, 40.687311], [-73.95088299999999, 40.686932999999996]]",1495,         46179,1562,1098,1495,341,588,77,1495,63,588,568
266,0470251.003,"[[-73.95058999999999, 40.685466999999996], [-73.950737, 40.6862], [-73.95088299999999, 40.686932999999996], [-73.947602, 40.687311], [-73.947456, 40.686578], [-73.94731, 40.685846], [-73.95058999999999, 40.685466999999996]]",1204,         46172,1252,1011,1204,250,435,75,1204,45,435,375
267,0470253.001,"[[-73.949207, 40.695378], [-73.948914, 40.693905], [-73.952193, 40.693526], [-73.952489, 40.695004], [-73.949207, 40.695378]]",1174,         46473,1231,728,1174,394,504,127,1174,52,504,422
268,0470253.002,"[[-73.95190199999999, 40.692063], [-73.95217199999999, 40.693419], [-73.952193, 40.693526], [-73.948914, 40.693905], [-73.948622, 40.69244], [-73.95190199999999, 40.692063]]",1093,         46117,1149,821,1093,339,481,93,1093,47,481,361
269,0470255.002,"[[-73.9495, 40.696847], [-73.949207, 40.695378], [-73.952489, 40.695004], [-73.952925, 40.697204], [-73.949647, 40.697583], [-73.9495, 40.696847]]",2211,         69348,2342,1239,2211,205,755,54,2211,119,755,753
270,0470523.001,"[[-73.95800299999999, 40.710864], [-73.957535, 40.711608999999996], [-73.95680999999999, 40.712756], [-73.95547599999999, 40.712266], [-73.956199, 40.711113], [-73.956859, 40.710452], [-73.958418, 40.7102], [-73.95800299999999, 40.710864]]",1590,         32708,1681,140,1590,585,655,188,1590,86,655,641
271,0470523.002,"[[-73.959533, 40.711424], [-73.959064, 40.712165999999996], [-73.957535, 40.711608999999996], [-73.95800299999999, 40.710864], [-73.958418, 40.7102], [-73.960388, 40.710056], [-73.959943, 40.710786999999996], [-73.959533, 40.711424]]",1255,         31126,1334,81,1255,439,485,167,1255,74,485,437
272,0470523.004,"[[-73.960561, 40.712713], [-73.959797, 40.713887], [-73.958342, 40.713305999999996], [-73.959064, 40.712165999999996], [-73.960561, 40.712713]]",656,         20026,717,48,656,204,238,62,656,60,238,209
273,0470523.005,"[[-73.958342, 40.713305999999996], [-73.95680999999999, 40.712756], [-73.957535, 40.711608999999996], [-73.959064, 40.712165999999996], [-73.958342, 40.713305999999996]]",754,         20187,843,57,754,256,333,72,754,63,333,280
274,0470525.001,"[[-73.959938, 40.707406999999996], [-73.96114399999999, 40.707524], [-73.960984, 40.708357], [-73.960825, 40.709168999999996], [-73.962414, 40.709351999999996], [-73.96229199999999, 40.709921], [-73.962, 40.710432999999995], [-73.961238, 40.710234], [-73.960388, 40.710056], [-73.958418, 40.7102], [-73.956859, 40.710452], [-73.957061, 40.709758], [-73.957488, 40.70908], [-73.957904, 40.708427], [-73.958152, 40.708041], [-73.95838499999999, 40.707676], [-73.958456, 40.707252], [-73.959395, 40.707352], [-73.959938, 40.707406999999996]]",2170,        100122,2219,242,2170,514,829,112,2170,48,829,810
275,0470535.003,"[[-73.961854, 40.704786], [-73.962485, 40.705352], [-73.963098, 40.7059], [-73.96136299999999, 40.706997], [-73.96076699999999, 40.706464], [-73.960138, 40.705898], [-73.961854, 40.704786]]",726,         30717,738,8,726,28,181,8,726,10,181,168
276,0470535.004,"[[-73.962743, 40.707685], [-73.962131, 40.707623], [-73.96114399999999, 40.707524], [-73.959938, 40.707406999999996], [-73.959395, 40.707352], [-73.96076699999999, 40.706464], [-73.96136299999999, 40.706997], [-73.963098, 40.7059], [-73.963745, 40.706479], [-73.964393, 40.707056], [-73.964849, 40.707454], [-73.964421, 40.707533999999995], [-73.963278, 40.707729], [-73.962743, 40.707685]]",1312,         45489,1330,7,1312,84,364,24,1312,17,364,287
277,0470001.001,"[[-73.99552299999999, 40.703258], [-73.994908, 40.703047], [-73.994709, 40.702994], [-73.99444, 40.702909], [-73.994177, 40.702825], [-73.993267, 40.702435], [-73.992612, 40.702061], [-73.992747, 40.701758999999996], [-73.992852, 40.701634999999996], [-73.992905, 40.70146], [-73.993054, 40.701136999999996], [-73.99336, 40.700486], [-73.993672, 40.699836], [-73.995379, 40.700309], [-73.99600099999999, 40.699007], [-73.99667699999999, 40.699203], [-73.99793, 40.699580999999995], [-73.997641, 40.700156], [-73.995657, 40.702850999999995], [-73.995627, 40.702891], [-73.99552299999999, 40.703258]]",580,        110335,587,14,580,195,277,52,580,7,277,119
278,0470001.003,"[[-73.99145399999999, 40.700691], [-73.991759, 40.700049], [-73.992075, 40.699391999999996], [-73.99271, 40.698097], [-73.994292, 40.698535], [-73.993672, 40.699836], [-73.99336, 40.700486], [-73.993054, 40.701136999999996], [-73.992905, 40.70146], [-73.992852, 40.701634999999996], [-73.992747, 40.701758999999996], [-73.992612, 40.702061], [-73.992221, 40.701778], [-73.99128999999999, 40.701049], [-73.99145399999999, 40.700691]]",1355,         55040,1387,76,1355,655,807,110,1355,31,807,484
279,0470001.004,"[[-73.99212399999999, 40.697224], [-73.99302, 40.69746], [-73.99271, 40.698097], [-73.992075, 40.699391999999996], [-73.991759, 40.700049], [-73.99145399999999, 40.700691], [-73.99128999999999, 40.701049], [-73.990935, 40.700767], [-73.99103099999999, 40.699844999999996], [-73.991365, 40.69701], [-73.99212399999999, 40.697224]]",1464,         34489,1513,293,1464,588,877,58,1464,42,877,146
280,0470003.012,"[[-73.994292, 40.698535], [-73.99460499999999, 40.697888], [-73.99532599999999, 40.696377999999996], [-73.995547, 40.695892], [-73.99641299999999, 40.696131], [-73.99545599999999, 40.698121], [-73.995145, 40.698774], [-73.994292, 40.698535]]",1302,         23973,1319,98,1302,346,478,64,1302,17,478,230
281,0470003.014,"[[-73.997609, 40.693601], [-73.999201, 40.693867], [-74.000025, 40.694097], [-74.000621, 40.694012], [-74.000446, 40.694947], [-74.000424, 40.694995], [-73.999946, 40.696047], [-73.999651, 40.696479], [-73.999121, 40.69618], [-73.998257, 40.695898], [-73.998521, 40.695346], [-73.998227, 40.695189], [-73.997699, 40.694983], [-73.996197, 40.694507], [-73.99671599999999, 40.693439], [-73.997609, 40.693601]]",744,         65475,772,30,744,256,396,40,744,28,396,165
282,0470003.015,"[[-73.998257, 40.695898], [-73.999121, 40.69618], [-73.999651, 40.696479], [-73.999608, 40.696574999999996], [-73.999246, 40.697148], [-73.99918699999999, 40.697278], [-73.998846, 40.698046], [-73.998789, 40.698149], [-73.998409, 40.698834], [-73.998346, 40.698946], [-73.997945, 40.699549999999995], [-73.99793, 40.699580999999995], [-73.99667699999999, 40.699203], [-73.99600099999999, 40.699007], [-73.99630499999999, 40.698358], [-73.997157, 40.696331], [-73.997078, 40.696311], [-73.997699, 40.694983], [-73.998227, 40.695189], [-73.998521, 40.695346], [-73.998257, 40.695898]]",479,         80750,496,18,479,156,259,18,479,15,259,98
283,0470005.012,"[[-73.993978, 40.695463], [-73.994298, 40.694792], [-73.99585499999999, 40.695221], [-73.995547, 40.695892], [-73.99532599999999, 40.696377999999996], [-73.993785, 40.69587], [-73.993978, 40.695463]]",1036,         18550,1059,46,1036,414,582,68,1036,23,582,410
284,0470005.013,"[[-73.99508, 40.693146999999996], [-73.995925, 40.693301], [-73.99671599999999, 40.693439], [-73.996197, 40.694507], [-73.99585499999999, 40.695221], [-73.994298, 40.694792], [-73.994619, 40.69412], [-73.99508, 40.693146999999996]]",794,         28381,819,10,794,330,444,60,794,25,444,224
285,0470005.021,"[[-73.99307999999999, 40.695217], [-73.993978, 40.695463], [-73.993785, 40.69587], [-73.99302, 40.69746], [-73.99212399999999, 40.697224], [-73.991365, 40.69701], [-73.991298, 40.696579], [-73.990746, 40.695034], [-73.990663, 40.694561], [-73.99210000000001, 40.694947], [-73.99307999999999, 40.695217]]",1384,         52831,1434,91,1384,672,826,105,1384,50,826,379
286,0470007.001,"[[-73.99749, 40.691851], [-73.99672699999999, 40.691638999999995], [-73.995914, 40.691416], [-73.996233, 40.690757999999995], [-73.997793, 40.691188], [-74.000495, 40.691938], [-74.001881, 40.692476], [-74.00154599999999, 40.693146999999996], [-74.001425, 40.693217], [-74.000688, 40.693645], [-74.000625, 40.693991], [-74.000621, 40.694012], [-74.000025, 40.694097], [-73.999201, 40.693867], [-73.997609, 40.693601], [-73.998339, 40.692087], [-73.99749, 40.691851]]",1144,         82611,1202,88,1144,511,613,118,1144,57,613,443
287,0470007.002,"[[-73.995925, 40.693301], [-73.99508, 40.693146999999996], [-73.995914, 40.691416], [-73.99672699999999, 40.691638999999995], [-73.99749, 40.691851], [-73.998339, 40.692087], [-73.997609, 40.693601], [-73.99671599999999, 40.693439], [-73.995925, 40.693301]]",977,         41879,999,24,977,306,471,65,977,19,471,253
288,0470009.001,"[[-73.99072799999999, 40.693048], [-73.990972, 40.692549], [-73.98947299999999, 40.692296], [-73.98896599999999, 40.692099], [-73.989328, 40.691002], [-73.98973699999999, 40.69036], [-73.991742, 40.690993], [-73.993736, 40.691534999999995], [-73.993438, 40.692153999999995], [-73.99310299999999, 40.692845999999996], [-73.992744, 40.693605], [-73.99210000000001, 40.694947], [-73.990663, 40.694561], [-73.990447, 40.693735], [-73.99072799999999, 40.693048]]",2383,        107197,2508,134,2383,1009,1232,238,2383,112,1232,678
289,0470543.001,"[[-73.965204, 40.702622999999996], [-73.963869, 40.701541999999996], [-73.962524, 40.700472999999995], [-73.96217899999999, 40.700221], [-73.962839, 40.698039], [-73.965774, 40.697635999999996], [-73.969728, 40.697804], [-73.976787, 40.698087], [-73.980544, 40.698246], [-73.980462, 40.699703], [-73.98045499999999, 40.700852], [-73.980729, 40.701268], [-73.980649, 40.701561], [-73.98022399999999, 40.703063], [-73.97998799999999, 40.703541], [-73.979328, 40.704746], [-73.979233, 40.705769], [-73.974546, 40.707547], [-73.972146, 40.708946999999995], [-73.970045, 40.706947], [-73.969445, 40.706846999999996], [-73.969157, 40.707027], [-73.96913099999999, 40.707029], [-73.968389, 40.706829], [-73.967951, 40.705731], [-73.96761599999999, 40.704961], [-73.96721, 40.704256], [-73.96607399999999, 40.70332], [-73.965204, 40.702622999999996]]",7,        949912,7,0,7,0,1,0,7,0,1,0
290,0470545.002,"[[-73.96721, 40.704256], [-73.96761599999999, 40.704961], [-73.967951, 40.705731], [-73.968389, 40.706829], [-73.967289, 40.707001999999996], [-73.96672699999999, 40.705523], [-73.966325, 40.70483], [-73.96721, 40.704256]]",1120,         26009,1122,0,1120,20,187,4,1120,2,187,167
291,0470545.004,"[[-73.963745, 40.706479], [-73.965093, 40.705633999999996], [-73.965672, 40.706202999999995], [-73.964393, 40.707056], [-73.963745, 40.706479]]",573,         11951,573,4,573,2,104,0,573,0,104,69
292,0470547.001,"[[-73.965938, 40.708197], [-73.96432899999999, 40.708014999999996], [-73.964421, 40.707533999999995], [-73.964849, 40.707454], [-73.965932, 40.707243999999996], [-73.967289, 40.707001999999996], [-73.968389, 40.706829], [-73.968423, 40.707755999999996], [-73.967383, 40.707637], [-73.96710399999999, 40.709053999999995], [-73.965801, 40.708901999999995], [-73.965938, 40.708197]]",1191,         42181,1217,244,1191,288,438,90,1191,25,438,418
293,0470547.003,"[[-73.96564099999999, 40.709717], [-73.964027, 40.709534], [-73.962414, 40.709351999999996], [-73.96257299999999, 40.708535], [-73.964185, 40.70872], [-73.965801, 40.708901999999995], [-73.96710399999999, 40.709053999999995], [-73.967383, 40.707637], [-73.968423, 40.707755999999996], [-73.968389, 40.706829], [-73.96913099999999, 40.707029], [-73.969157, 40.707027], [-73.969445, 40.706846999999996], [-73.96984499999999, 40.709047], [-73.969584, 40.71017], [-73.968524, 40.710046], [-73.966949, 40.709865], [-73.96564099999999, 40.709717]]",2598,        100305,2706,178,2598,328,740,94,2598,93,740,563
294,0470549.001,"[[-73.964027, 40.709534], [-73.96564099999999, 40.709717], [-73.966949, 40.709865], [-73.968524, 40.710046], [-73.968524, 40.71082], [-73.96677799999999, 40.710626999999995], [-73.965492, 40.710482], [-73.963135, 40.710204], [-73.96229199999999, 40.709921], [-73.962414, 40.709351999999996], [-73.964027, 40.709534]]",2016,         44430,2073,94,2016,368,630,102,2016,48,630,383
295,0470549.002,"[[-73.96229199999999, 40.709921], [-73.963135, 40.710204], [-73.965492, 40.710482], [-73.96677799999999, 40.710626999999995], [-73.968524, 40.71082], [-73.968524, 40.710046], [-73.969584, 40.71017], [-73.96905, 40.712482], [-73.968469, 40.712998999999996], [-73.96578099999999, 40.712861], [-73.964462, 40.712458999999996], [-73.962942, 40.711905], [-73.961421, 40.711349], [-73.962, 40.710432999999995], [-73.96229199999999, 40.709921]]",1106,        150688,1153,46,1106,768,515,246,1106,44,515,473
296,0470551.001,"[[-73.962777, 40.715106], [-73.963601, 40.713826], [-73.96407099999999, 40.713079], [-73.964462, 40.712458999999996], [-73.96578099999999, 40.712861], [-73.968469, 40.712998999999996], [-73.96837, 40.714127], [-73.968041, 40.714966], [-73.967716, 40.71604], [-73.967578, 40.716496], [-73.966639, 40.716364999999996], [-73.964472, 40.715733], [-73.962777, 40.715106]]",898,        140278,926,65,898,386,404,141,898,24,404,291
297,0470551.003,"[[-73.962081, 40.713269], [-73.962552, 40.712526], [-73.96407099999999, 40.713079], [-73.963601, 40.713826], [-73.962777, 40.715106], [-73.961287, 40.714501999999996], [-73.962081, 40.713269]]",1156,         35225,1214,103,1156,555,534,185,1156,57,534,457
298,0470551.004,"[[-73.962942, 40.711905], [-73.964462, 40.712458999999996], [-73.96407099999999, 40.713079], [-73.962552, 40.712526], [-73.961029, 40.711968999999996], [-73.961421, 40.711349], [-73.962942, 40.711905]]",1347,         21779,1410,94,1347,432,544,148,1347,61,544,491
299,0470553.001,"[[-73.95762599999999, 40.715927], [-73.95822299999999, 40.715374], [-73.95951099999999, 40.716172], [-73.958913, 40.716727999999996], [-73.957725, 40.717835], [-73.95713099999999, 40.718388], [-73.955844, 40.717589], [-73.956439, 40.717031999999996], [-73.957031, 40.716483], [-73.95762599999999, 40.715927]]",898,         44615,924,17,898,527,484,153,898,23,484,371
300,0470553.003,"[[-73.957725, 40.717835], [-73.958913, 40.716727999999996], [-73.95951099999999, 40.716172], [-73.960139, 40.715582999999995], [-73.961423, 40.716384], [-73.960791, 40.716972999999996], [-73.959009, 40.718636], [-73.958416, 40.719189], [-73.95713099999999, 40.718388], [-73.957725, 40.717835]]",687,         56377,710,15,687,400,335,114,687,19,335,297
301,0470555.001,"[[-73.965086, 40.719581], [-73.96355, 40.721571], [-73.96172, 40.72032], [-73.959009, 40.718636], [-73.960791, 40.716972999999996], [-73.961423, 40.716384], [-73.962289, 40.715579999999996], [-73.962777, 40.715106], [-73.964472, 40.715733], [-73.966639, 40.716364999999996], [-73.967578, 40.716496], [-73.966836, 40.717563999999996], [-73.966511, 40.717917], [-73.965704, 40.718779], [-73.965086, 40.719581]]",1959,        261679,2039,115,1959,924,905,279,1959,79,905,708
